7:51:03 AM	21531	1463	3135	4661
7:51:03 AM	21529	1460	3128	4651
7:51:03 AM	21565	1456	3107	4638
7:51:03 AM	8112	1462	3070	4604
7:51:03 AM	4240	1471	3033	4575
7:51:03 AM	4263	1485	2985	4526
7:51:03 AM	4197	1497	2911	4457
7:51:03 AM	4175	1507	2821	4377
7:51:03 AM	4159	1516	2743	4304
7:51:03 AM	4076	1512	2679	4253
7:51:03 AM	4078	1508	2624	4181
7:51:03 AM	4071	1504	2599	4152
7:51:03 AM	4094	1503	2592	4150
7:51:03 AM	4077	1501	2582	4140
7:51:03 AM	4064	1491	2588	4158
7:51:03 AM	4075	1491	2613	4176
7:51:03 AM	4107	1482	2622	4198
7:51:03 AM	4132	1476	2698	4298
7:51:03 AM	4182	1491	2854	4436
7:51:03 AM	4247	1489	2995	4553
7:51:03 AM	4293	1490	3114	4662
7:51:03 AM	4341	1485	3204	4734
7:51:03 AM	4375	1472	3219	4742
7:51:03 AM	4323	1464	3173	4684
7:51:03 AM	4257	1455	3024	4518
7:51:03 AM	4164	1452	2772	4286
7:51:03 AM	4088	1434	2525	3997
7:51:03 AM	4027	1436	2427	3922
7:51:03 AM	4055	1455	2423	3914
7:51:03 AM	4103	1455	2421	3919
7:51:03 AM	4125	1457	2422	3927
7:51:03 AM	4155	1458	2419	3920
7:51:03 AM	4160	1456	2413	3911
7:51:03 AM	4180	1451	2416	3913
7:51:03 AM	4078	1451	2423	3931
7:51:03 AM	4083	1453	2450	3975
7:51:03 AM	4108	1466	2511	4074
7:51:03 AM	4123	1477	2593	4162
7:51:03 AM	4175	1486	2633	4190
7:51:03 AM	4411	1484	2636	4187
7:51:03 AM	22093	1475	2605	4140
7:51:03 AM	4171	1476	2567	4101
7:51:03 AM	4160	1486	2548	4074
7:51:03 AM	5406	1486	2532	4060
7:51:03 AM	4834	1489	2534	4060
7:51:03 AM	4196	1492	2552	4083
7:51:03 AM	4143	1491	2580	4116
7:51:03 AM	23288	1491	2609	4142
7:51:03 AM	4295	1495	2607	4140
7:51:03 AM	4190	1495	2642	4175
7:51:03 AM	4183	1497	2639	4167
7:51:03 AM	4153	1497	2633	4160
7:51:03 AM	4124	1493	2620	4150
7:51:03 AM	4129	1489	2614	4145
7:51:03 AM	4264	1487	2607	4148
7:51:03 AM	4151	1490	2613	4152
7:51:03 AM	6485	1484	2625	4165
7:51:03 AM	14888	1484	2618	4151
7:51:03 AM	4174	1481	2619	4161
7:51:03 AM	4214	1482	2622	4160
7:51:03 AM	4185	1480	2615	4156
7:51:03 AM	4197	1476	2611	4152
7:51:03 AM	4207	1476	2599	4147
7:51:03 AM	4286	1482	2591	4138
7:51:03 AM	4201	1478	2576	4128
7:51:03 AM	4283	1480	2562	4119
7:51:03 AM	4241	1478	2549	4102
7:51:03 AM	4300	1479	2551	4107
7:51:03 AM	4246	1480	2548	4104
7:51:03 AM	5920	1490	2553	4107
7:51:03 AM	7774	1492	2551	4099
7:51:03 AM	4193	1496	2543	4095
7:51:03 AM	4448	1499	2555	4100
7:51:03 AM	4313	1517	2571	4099
7:51:03 AM	4330	1530	2588	4097
7:51:03 AM	4808	1532	2587	4107
7:51:03 AM	4513	1547	2585	4108
7:51:03 AM	4376	1562	2601	4119
7:51:03 AM	4363	1589	2609	4134
7:51:03 AM	4419	1611	2614	4136
7:51:03 AM	4438	1630	2633	4155
7:51:03 AM	4477	1656	2656	4171
7:51:03 AM	4490	1668	2674	4196
7:51:03 AM	4497	1678	2678	4197
7:51:03 AM	4495	1683	2688	4202
7:51:03 AM	17757	1693	2690	4209
7:51:03 AM	4507	1695	2694	4209
7:51:03 AM	4529	1700	2702	4218
7:51:03 AM	4494	1705	2710	4225
7:51:03 AM	4548	1711	2714	4234
7:51:03 AM	23349	1670	2737	4255
7:51:04 AM	6261	1686	2735	4251
7:51:04 AM	4547	1689	2741	4256
7:51:04 AM	4606	1683	2742	4255
7:51:04 AM	4536	1665	2735	4252
7:51:04 AM	4543	1650	2732	4247
7:51:04 AM	4411	1641	2738	4249
7:51:04 AM	4416	1620	2729	4250
7:51:04 AM	4369	1611	2731	4246
7:51:04 AM	4341	1602	2738	4253
7:51:04 AM	4316	1579	2723	4257
7:51:04 AM	4298	1552	2711	4264
7:51:04 AM	4212	1518	2701	4255
7:51:04 AM	4154	1489	2694	4242
7:51:04 AM	4137	1473	2682	4235
7:51:04 AM	4083	1448	2659	4230
7:51:04 AM	4083	1451	2654	4211
7:51:04 AM	4121	1443	2644	4210
7:51:04 AM	4180	1445	2633	4193
7:51:04 AM	4067	1438	2623	4193
7:51:04 AM	4072	1432	2623	4178
7:51:04 AM	18683	1431	2617	4177
7:51:04 AM	4312	1428	2624	4185
7:51:04 AM	4048	1428	2622	4188
7:51:04 AM	4046	1427	2624	4183
7:51:04 AM	4058	1426	2619	4176
7:51:04 AM	4083	1424	2620	4181
7:51:04 AM	4166	1424	2622	4186
7:51:04 AM	4202	1429	2630	4191
7:51:04 AM	4277	1441	2638	4184
7:51:04 AM	4269	1454	2623	4169
7:51:04 AM	4280	1462	2621	4159
7:51:04 AM	4223	1470	2620	4157
7:51:04 AM	4260	1485	2624	4152
7:51:04 AM	4213	1495	2629	4169
7:51:04 AM	4204	1512	2628	4257
7:51:04 AM	4209	1525	2637	4180
7:51:04 AM	4238	1552	2652	4191
7:51:04 AM	4272	1571	2654	4176
7:51:04 AM	4345	1583	2652	4168
7:51:04 AM	4352	1605	2666	4176
7:51:04 AM	4405	1637	2685	4185
7:51:04 AM	4447	1674	2705	4200
7:51:04 AM	4532	1715	2734	4228
7:51:04 AM	4639	1786	2789	4260
7:51:04 AM	4696	1903	2839	4301
7:51:04 AM	4837	2036	2916	4367
7:51:04 AM	5014	2246	3032	4481
7:51:04 AM	5247	2436	3167	4603
7:51:04 AM	5352	2542	3247	4701
7:51:04 AM	5478	2713	3346	4800
7:51:04 AM	5738	2976	3440	4866
7:51:04 AM	5797	3026	3463	4880
7:51:04 AM	5925	3059	3468	4908
7:51:04 AM	5896	3103	3472	4916
7:51:04 AM	5970	3108	3441	4899
7:51:04 AM	5936	3083	3401	4882
7:51:04 AM	5909	3044	3345	4851
7:51:04 AM	5902	3028	3313	4831
7:51:04 AM	5906	3048	3315	4850
7:51:04 AM	5975	3067	3322	4851
7:51:04 AM	5969	3064	3298	4839
7:51:04 AM	6008	3096	3264	4799
7:51:04 AM	6027	3088	3218	4772
7:51:04 AM	6035	3071	3148	4681
7:51:04 AM	6060	3054	3096	4640
7:51:04 AM	6006	3036	3079	4642
7:51:04 AM	5946	3016	3077	4628
7:51:04 AM	5963	2972	3058	4610
7:51:04 AM	5878	2958	3097	4632
7:51:04 AM	5886	3011	3194	4772
7:51:04 AM	6055	3187	3334	4918
7:51:04 AM	6353	3353	3342	4963
7:51:04 AM	6733	3440	3391	5036
7:51:04 AM	6604	3551	3457	5122
7:51:04 AM	6657	3614	3501	5152
7:51:04 AM	6674	3625	3519	5116
7:51:04 AM	10097	6249	5741	7726
7:51:04 AM	8023	5406	5922	7706
7:51:04 AM	10090	6222	6035	4909
7:51:04 AM	6489	3424	3347	4855
7:51:04 AM	6403	6248	6050	7846
7:51:04 AM	10401	6346	6181	7919
7:51:04 AM	10406	6261	6108	7750
7:51:04 AM	10303	6230	6098	7754
7:51:04 AM	10412	6298	6089	7702
7:51:04 AM	10209	6215	6039	7617
7:51:04 AM	10073	6091	5936	7573
7:51:04 AM	10179	6119	5930	7585
7:51:04 AM	10063	5843	5739	7205
7:51:04 AM	10063	5882	5656	6980
7:51:04 AM	9639	5521	5593	7182
7:51:04 AM	9193	5721	5494	6916
7:51:04 AM	8419	4054	3620	4822
7:51:04 AM	6591	3306	3321	4687
7:51:04 AM	6453	3275	3281	4679
7:51:04 AM	6460	3289	3289	4691
7:51:04 AM	6495	3312	3303	4722
7:51:04 AM	6554	3430	3375	4903
7:51:05 AM	6618	4251	3760	7632
7:51:05 AM	8929	6798	6513	7794
7:51:05 AM	8551	4811	4187	5667
7:51:05 AM	6618	4252	4097	5559
7:51:05 AM	6660	4284	4153	5630
7:51:05 AM	6737	4315	4177	5638
7:51:05 AM	6731	4322	4192	5661
7:51:05 AM	6703	4383	4273	5746
7:51:05 AM	6772	4334	4225	5696
7:51:05 AM	6761	4339	4169	5640
7:51:05 AM	6704	4281	4126	5641
7:51:05 AM	6733	4287	4134	5626
7:51:05 AM	6759	4235	4070	5567
7:51:05 AM	6668	4210	4038	5532
7:51:05 AM	6625	4182	4017	5523
7:51:05 AM	6629	4168	4010	5514
7:51:05 AM	6631	4158	3990	5493
7:51:05 AM	6618	4146	3984	5486
7:51:05 AM	6598	4138	3970	5474
7:51:05 AM	6593	4118	3961	5457
7:51:05 AM	6579	4110	3946	5453
7:51:05 AM	6590	4111	3947	5456
7:51:05 AM	6577	4107	3943	5457
7:51:05 AM	6563	4113	3943	5462
7:51:05 AM	6603	4115	3950	5450
7:51:05 AM	6604	4107	3935	5448
7:51:05 AM	6582	4100	3932	5443
7:51:05 AM	6578	4094	3932	5448
7:51:05 AM	6571	4095	3927	5438
7:51:05 AM	6562	4089	3918	5430
7:51:05 AM	6556	4085	3913	5416
7:51:05 AM	6576	4079	3908	5410
7:51:05 AM	6565	4077	3908	5399
7:51:05 AM	6585	4082	3897	5397
7:51:05 AM	6581	4079	3897	5387
7:51:05 AM	6581	4082	3891	5390
7:51:05 AM	6573	4077	3890	5394
7:51:05 AM	6577	4088	3897	5404
7:51:05 AM	6586	4088	3906	5428
7:51:05 AM	6624	4129	3931	5448
7:51:05 AM	6611	4122	3928	5433
7:51:05 AM	6604	4125	3918	5437
7:51:05 AM	6614	4132	3935	5437
7:51:05 AM	6609	4132	3923	5427
7:51:05 AM	6605	4132	3922	5432
7:51:05 AM	6611	4134	3921	5428
7:51:05 AM	6610	4126	3919	5422
7:51:05 AM	6606	4128	3914	5418
7:51:05 AM	6603	4125	3917	5417
7:51:05 AM	6602	4128	3909	5418
7:51:05 AM	6604	4129	3918	5419
7:51:05 AM	6604	4128	3913	5410
7:51:05 AM	6602	4124	3906	5405
7:51:05 AM	6604	4123	3908	5406
7:51:05 AM	6593	4112	3900	5398
7:51:05 AM	6590	4108	3891	5378
7:51:05 AM	6584	4100	3887	5388
7:51:05 AM	6585	4106	3890	5383
7:51:06 AM	6591	4104	3888	5388
7:51:06 AM	6586	4106	3890	5385
7:51:06 AM	6594	4105	3885	5385
7:51:06 AM	6598	4107	3882	5382
7:51:06 AM	6592	4107	3878	5382
7:51:06 AM	6591	4097	3880	5378
7:51:06 AM	6585	4099	3879	5376
7:51:06 AM	6591	4101	3880	5374
7:51:06 AM	6588	4105	3874	5378
7:51:06 AM	6589	4102	3881	5379
7:51:06 AM	6590	4112	3881	5383
7:51:06 AM	6600	4110	3885	5382
7:51:06 AM	6599	4119	3889	5387
7:51:06 AM	6602	4113	3890	5382
7:51:06 AM	6598	4111	3883	5374
7:51:06 AM	6601	4109	3880	5376
7:51:06 AM	6594	4110	3876	5369
7:51:06 AM	6594	4105	3872	5369
7:51:06 AM	6594	4107	3870	5366
7:51:06 AM	6586	4103	3872	5371
7:51:06 AM	6583	4104	3873	5366
7:51:06 AM	6587	4105	3876	5369
7:51:06 AM	6590	4107	3872	5363
7:51:06 AM	6588	4106	3872	5363
7:51:06 AM	6584	4106	3866	5361
7:51:06 AM	6586	4099	3868	5364
7:51:06 AM	6584	4104	3868	5355
7:51:06 AM	6589	4101	3868	5360
7:51:06 AM	6596	4103	3871	5359
7:51:06 AM	6594	4101	3864	5356
7:51:06 AM	6587	4098	3865	5352
7:51:06 AM	6582	4099	3865	5353
7:51:06 AM	6581	4095	3864	5349
7:51:06 AM	6579	4100	3859	5347
7:51:06 AM	6581	4096	3855	5350
7:51:06 AM	6578	4093	3861	5352
7:51:06 AM	6574	4095	3864	5351
7:51:06 AM	6573	4096	3862	5355
7:51:06 AM	6578	4090	3863	5349
7:51:06 AM	6567	4091	3864	5348
7:51:06 AM	6571	4093	3860	5353
7:51:07 AM	6575	4098	3864	5353
7:51:07 AM	6579	4095	3871	5357
7:51:07 AM	6576	4102	3867	5352
7:51:07 AM	6576	4094	3875	5356
7:51:07 AM	6574	4098	3873	5351
7:51:07 AM	6573	4092	3870	5352
7:51:07 AM	6568	4094	3867	5349
7:51:07 AM	6569	4085	3867	5350
7:51:07 AM	6570	4090	3867	5350
7:51:07 AM	6574	4092	3870	5351
7:51:07 AM	6576	4092	3868	5348
7:51:07 AM	6578	4092	3866	5353
7:51:07 AM	6577	4093	3872	5345
7:51:07 AM	6579	4093	3862	5343
7:51:07 AM	6574	4087	3859	5334
7:51:07 AM	6576	4078	3855	5336
7:51:07 AM	6570	4077	3854	5334
7:51:07 AM	6568	4078	3855	5334
7:51:07 AM	6568	4074	3848	5332
7:51:07 AM	6570	4084	3848	5339
7:51:07 AM	6575	4083	3851	5336
7:51:07 AM	6569	4082	3850	5339
7:51:07 AM	6577	4082	3854	5338
7:51:07 AM	6568	4079	3852	5335
7:51:07 AM	6578	4076	3860	5340
7:51:07 AM	6574	4079	3864	5349
7:51:07 AM	6580	4088	3871	5343
7:51:07 AM	6581	4092	3862	5345
7:51:07 AM	6581	4091	3871	5345
7:51:07 AM	6577	4090	3868	5345
7:51:07 AM	6576	4086	3868	5344
7:51:07 AM	6582	4086	3870	5339
7:51:07 AM	6578	4086	3870	5337
7:51:07 AM	6579	4089	3863	5337
7:51:07 AM	6584	4084	3870	5345
7:51:07 AM	6586	4083	3866	5336
7:51:07 AM	6584	4082	3861	5344
7:51:07 AM	6587	4085	3867	5340
7:51:07 AM	6590	4087	3873	5348
7:51:07 AM	6592	4082	3861	5347
7:51:07 AM	6592	4084	3863	5348
7:51:08 AM	6597	4087	3873	5346
7:51:08 AM	6603	4085	3873	5349
7:51:08 AM	6598	4084	3875	5347
7:51:08 AM	6590	4081	3869	5347
7:51:08 AM	6590	4079	3868	5338
7:51:08 AM	6592	4075	3865	5339
7:51:08 AM	6595	4077	3859	5341
7:51:08 AM	6594	4084	3854	5343
7:51:08 AM	6595	4086	3864	5340
7:51:08 AM	6586	4083	3846	5331
7:51:08 AM	6586	4079	3853	5330
7:51:08 AM	6578	4075	3845	5323
7:51:08 AM	6570	4067	3833	5318
7:51:08 AM	6564	4063	3835	5312
7:51:08 AM	6560	4062	3834	5313
7:51:08 AM	6554	4066	3824	5310
7:51:08 AM	6555	4066	3822	5307
7:51:08 AM	6552	4066	3821	5300
7:51:08 AM	6543	4064	3820	5298
7:51:08 AM	6532	4060	3812	5288
7:51:08 AM	6524	4056	3810	5297
7:51:08 AM	6528	4056	3810	5294
7:51:08 AM	6526	4055	3814	5295
7:51:08 AM	6532	4061	3820	5298
7:51:08 AM	6537	4064	3819	5305
7:51:08 AM	6535	4067	3818	5299
7:51:08 AM	6539	4062	3823	5295
7:51:08 AM	6540	4060	3817	5288
7:51:08 AM	6533	4055	3814	5294
7:51:08 AM	6531	4059	3814	5290
7:51:08 AM	6533	4053	3812	5295
7:51:08 AM	6532	4053	3812	5290
7:51:08 AM	6532	4057	3810	5291
7:51:08 AM	6526	4057	3816	5296
7:51:08 AM	6525	4058	3808	5291
7:51:08 AM	6527	4053	3811	5286
7:51:08 AM	6525	4052	3806	5292
7:51:08 AM	6524	4051	3809	5291
7:51:08 AM	6524	4052	3801	5291
7:51:08 AM	6526	4049	3804	5292
7:51:09 AM	6521	4053	3798	5288
7:51:09 AM	6523	4052	3805	5293
7:51:09 AM	6522	4056	3807	5293
7:51:09 AM	6533	4053	3811	5296
7:51:09 AM	6532	4058	3808	5298
7:51:09 AM	6535	4057	3810	5294
7:51:09 AM	6536	4057	3818	5296
7:51:09 AM	6539	4053	3822	5299
7:51:09 AM	6540	4063	3816	5300
7:51:09 AM	6544	4064	3826	5307
7:51:09 AM	6549	4072	3820	5305
7:51:09 AM	6553	4069	3821	5307
7:51:09 AM	6548	4068	3821	5300
7:51:09 AM	6546	4057	3814	5292
7:51:09 AM	6546	4059	3811	5288
7:51:09 AM	6534	4053	3808	5286
7:51:09 AM	6538	4055	3806	5289
7:51:09 AM	6536	4054	3807	5290
7:51:09 AM	6535	4053	3812	5288
7:51:09 AM	6534	4057	3815	5283
7:51:09 AM	6540	4056	3810	5284
7:51:09 AM	6534	4053	3806	5288
7:51:09 AM	6545	4051	3812	5284
7:51:09 AM	6545	4056	3807	5292
7:51:09 AM	6553	4056	3813	5291
7:51:09 AM	6553	4061	3810	5295
7:51:09 AM	6545	4059	3813	5297
7:51:09 AM	6553	4060	3815	5302
7:51:09 AM	6553	4057	3818	5300
7:51:09 AM	6554	4065	3812	5301
7:51:09 AM	6551	4061	3819	5296
7:51:09 AM	6555	4066	3816	5302
7:51:09 AM	6552	4063	3816	5303
7:51:09 AM	6565	4064	3818	5296
7:51:09 AM	6568	4067	3818	5307
7:51:09 AM	6566	4073	3819	5304
7:51:09 AM	6563	4066	3820	5311
7:51:09 AM	6563	4067	3820	5305
7:51:09 AM	6565	4065	3823	5310
7:51:09 AM	6567	4072	3825	5308
7:51:10 AM	6564	4072	3827	5312
7:51:10 AM	6571	4069	3831	5311
7:51:10 AM	6569	4071	3825	5313
7:51:10 AM	6578	4074	3820	5314
7:51:10 AM	6578	4077	3824	5309
7:51:10 AM	6581	4078	3832	5308
7:51:10 AM	6574	4078	3832	5312
7:51:10 AM	6585	4075	3828	5310
7:51:10 AM	6583	4080	3823	5313
7:51:10 AM	6591	4079	3825	5316
7:51:10 AM	6597	4087	3830	5316
7:51:10 AM	6593	4086	3841	5324
7:51:10 AM	6595	4090	3832	5322
7:51:10 AM	6593	4083	3834	5319
7:51:10 AM	6589	4084	3831	5312
7:51:10 AM	6585	4078	3835	5313
7:51:10 AM	6588	4079	3827	5312
7:51:10 AM	6584	4082	3832	5312
7:51:10 AM	6589	4084	3838	5316
7:51:10 AM	6597	4083	3832	5314
7:51:10 AM	6593	4083	3822	5304
7:51:10 AM	6590	4086	3828	5302
7:51:10 AM	6606	4103	3830	5283
7:51:10 AM	6627	4108	3828	5282
7:51:10 AM	6631	4107	3833	5287
7:51:10 AM	6638	4109	3834	5287
7:51:10 AM	6646	4109	3833	5290
7:51:10 AM	6651	4111	3832	5290
7:51:10 AM	6647	4111	3843	5285
7:51:10 AM	6648	4109	3836	5292
7:51:10 AM	6646	4114	3844	5293
7:51:10 AM	6645	4124	3842	5305
7:51:10 AM	6651	4126	3860	5310
7:51:10 AM	6658	4135	3860	5318
7:51:10 AM	6653	4143	3876	5328
7:51:10 AM	6653	4155	3882	5344
7:51:10 AM	6652	4171	3904	5371
7:51:10 AM	6658	4215	3962	5423
7:51:10 AM	6684	4264	3992	5218
7:51:10 AM	1611	58705	59108	59617
7:51:10 AM	59378	7161	7220	8916
7:51:11 AM	10653	7823	7060	5668
7:51:11 AM	6905	4511	4332	5707
7:51:11 AM	7032	4532	4355	5698
7:51:11 AM	6980	4477	4379	5750
7:51:11 AM	7093	8045	7702	9316
7:51:11 AM	11136	8049	7733	9323
7:51:11 AM	11186	8023	7725	9287
7:51:11 AM	11141	7917	7561	9249
7:51:11 AM	11043	7945	7699	9285
7:51:11 AM	11220	8014	7566	9193
7:51:11 AM	11116	7888	7591	9194
7:51:11 AM	11242	7805	7517	9152
7:51:11 AM	11181	7735	7434	9009
7:51:11 AM	10890	7536	7268	8988
7:51:11 AM	10951	7699	7423	9039
7:51:11 AM	10981	7667	7346	8972
7:51:11 AM	10904	7626	7360	8944
7:51:11 AM	11006	7608	7373	9030
7:51:11 AM	10948	7649	7410	9056
7:51:11 AM	11011	7629	7388	9029
7:51:11 AM	11055	7583	7349	8977
7:51:11 AM	10886	7323	7078	8745
7:51:11 AM	10826	7383	7214	8800
7:51:11 AM	11089	7389	7078	8729
7:51:11 AM	11198	7389	7078	8751
7:51:11 AM	11251	7373	7039	8736
7:51:11 AM	11254	7443	7114	8753
7:51:11 AM	11186	7451	7114	8740
7:51:11 AM	11194	7438	7113	8739
7:51:11 AM	11255	7462	7137	8758
7:51:11 AM	11374	7472	7140	8811
7:51:11 AM	11300	7455	7123	8771
7:51:11 AM	11507	7485	7161	8783
7:51:11 AM	11515	7493	7162	8777
7:51:11 AM	11417	7489	7169	8789
7:51:11 AM	11443	7495	7155	8758
7:51:11 AM	11562	7472	7132	8763
7:51:11 AM	11637	7470	7142	8642
7:51:11 AM	11351	7368	7041	8670
7:51:11 AM	11465	7452	7129	8719
7:51:11 AM	11421	7400	6985	8531
7:51:12 AM	11312	7198	6816	8232
7:51:12 AM	11377	7177	6905	8474
7:51:12 AM	11390	7240	6874	8477
7:51:12 AM	11386	7234	6956	8569
7:51:12 AM	11269	7300	6984	8511
7:51:12 AM	11114	7232	6886	8481
7:51:12 AM	10987	6988	6630	8139
7:51:12 AM	10875	6993	6754	8257
7:51:12 AM	11050	6969	6688	8197
7:51:12 AM	10783	6917	6566	8116
7:51:12 AM	10679	6637	6297	7874
7:51:12 AM	11113	6576	6177	7434
7:51:12 AM	10297	5887	5492	6976
7:51:12 AM	9698	5756	5363	6904
7:51:12 AM	9316	5327	5286	6833
7:51:12 AM	9463	5494	5385	6935
7:51:12 AM	9587	5634	5284	6548
7:51:12 AM	8877	5180	5184	6329
7:51:12 AM	8880	4814	4625	6360
7:51:12 AM	8646	5150	4908	6447
7:51:12 AM	8825	5334	5175	6794
7:51:12 AM	9204	5580	5729	7132
7:51:12 AM	9614	5529	5344	6809
7:51:12 AM	9677	5919	5383	6844
7:51:12 AM	9444	5402	5266	6816
7:51:12 AM	9970	5390	5286	6584
7:51:12 AM	9202	5530	5309	6798
7:51:12 AM	9603	5386	5126	6284
7:51:12 AM	9386	5243	5199	6704
7:51:12 AM	9681	5386	5110	6600
7:51:12 AM	9273	5116	4928	6470
7:51:12 AM	8648	4813	4795	6072
7:51:12 AM	8648	4966	4756	6144
7:51:12 AM	8680	4966	4869	6038
7:51:12 AM	8548	4930	4740	6136
7:51:12 AM	8678	4683	4516	6108
7:51:12 AM	9030	4808	4747	6138
7:51:12 AM	9237	4836	4704	6161
7:51:12 AM	9625	4898	4759	6271
7:51:12 AM	9494	4964	4821	6107
7:51:13 AM	9450	4809	4601	6021
7:51:13 AM	9177	4804	4655	6030
7:51:13 AM	8982	4835	4705	6072
7:51:13 AM	8990	4714	4584	6070
7:51:13 AM	9063	4780	4642	6098
7:51:13 AM	10044	4849	4732	6152
7:51:13 AM	9514	4871	4653	6048
7:51:13 AM	10021	4745	4643	6365
7:51:13 AM	10358	5809	5579	7151
7:51:13 AM	10552	5845	5622	7168
7:51:13 AM	11799	5799	5647	7000
7:51:13 AM	12088	5713	5597	7058
7:51:13 AM	12360	5834	5711	7171
7:51:13 AM	12101	5911	5716	7207
7:51:13 AM	12356	5902	5362	6494
7:51:13 AM	10576	5049	4998	6431
7:51:13 AM	11199	5138	5004	6176
7:51:13 AM	10987	5154	5045	6423
7:51:13 AM	11214	5148	4967	6239
7:51:13 AM	9809	4968	4878	6449
7:51:13 AM	9920	5154	5034	6386
7:51:13 AM	12104	4894	4880	6284
7:51:13 AM	10651	4977	4965	6342
7:51:13 AM	11464	5177	5444	6847
7:51:13 AM	11829	5489	5341	6935
7:51:13 AM	12496	5773	5667	6962
7:51:13 AM	12235	5996	5791	7260
7:51:13 AM	12160	5780	5453	6868
7:51:13 AM	12439	5543	5397	6789
7:51:13 AM	12419	5567	5407	6879
7:51:13 AM	11679	5233	5052	6479
7:51:13 AM	11848	5261	5021	6585
7:51:13 AM	11620	5199	5023	6354
7:51:13 AM	11290	5126	4910	6358
7:51:13 AM	9553	5322	5337	6771
7:51:13 AM	10634	5302	5152	6526
7:51:13 AM	10644	5233	5130	6517
7:51:13 AM	10314	5319	5167	6720
7:51:13 AM	10500	5264	5090	6464
7:51:13 AM	10201	5110	4995	6494
7:51:14 AM	10188	5262	4988	6240
7:51:14 AM	10013	4666	4804	6198
7:51:14 AM	10560	4870	4779	6155
7:51:14 AM	9859	4833	4738	6160
7:51:14 AM	10174	5091	5012	6347
7:51:14 AM	10151	5056	4737	6118
7:51:14 AM	9773	4839	4741	6159
7:51:14 AM	9931	4912	4537	5878
7:51:14 AM	9439	4625	4521	5846
7:51:14 AM	9341	4554	4490	5834
7:51:14 AM	9421	4568	4492	5901
7:51:14 AM	9521	4607	4482	5888
7:51:14 AM	9305	4597	4526	5859
7:51:14 AM	9134	4737	4690	6046
7:51:14 AM	9543	4749	4661	6013
7:51:14 AM	9491	4750	4671	6087
